isin,name,ticker,size,asset_class,currency,domicile_country,hedged,dividends,ter,number_of_holdings,index,symbol,Fund size,Volatility,1 year,3 year,5 year
IE00BLCHJT74,Global X Internet of Things UCITS ETF USD Accumulating,SN5R,1.0,equity,USD,Ireland,False,Accumulating,0.6,56.0,Indxx Global Internet of Things Thematic,,EUR 2 m,19.57%,+40.25%,+47.92%,-
IE00BLCHJZ35,Global X FinTech UCITS ETF USD Accumulating,XFIN,4.0,equity,USD,Ireland,False,Accumulating,0.6,60.0,Indxx Global Fintech Thematic,,EUR 4 m,26.98%,-16.94%,+18.86%,-
IE00BLDGHF56,UBS US Equity Defensive Put Write SF UCITS ETF USD acc,SPXPW,41.0,equity,USD,Ireland,False,Accumulating,0.24,,US Equity Defensive Put Write,,EUR 44 m,6.48%,+9.83%,+20.84%,+47.92%
IE00BLDGHQ61,UBS Euro Equity Defensive Covered Call SF UCITS ETF EUR acc,E50CC,10.0,equity,EUR,Ireland,False,Accumulating,0.26,,Euro Equity Defensive Covered Call,E50CC.SW,EUR 7 m,13.29%,+15.40%,+38.28%,+41.90%
IE00BLDGHT92,UBS Euro Equity Defensive Put Write SF UCITS ETF EUR acc,UIQ4,140.0,equity,EUR,Ireland,False,Accumulating,0.21,,Euro Equity Defensive Put Write,,EUR 160 m,4.98%,+10.20%,+25.99%,+41.20%
IE00BLDGHX39,UBS US Equity Defensive Covered Call SF UCITS ETF USD acc,SPXCC,32.0,equity,USD,Ireland,False,Accumulating,0.2,,US Equity Defensive Covered Call,,EUR 38 m,10.64%,+20.69%,+55.55%,+79.77%
IE00BLLZQ805,iShares Growth Portfolio UCITS ETF EUR (Acc),MAGR,75.0,equity,EUR,Ireland,False,Accumulating,0.25,8491.0,iShares Growth Portfolio,MAGR.BE,EUR 94 m,8.88%,+24.37%,+53.65%,+45.42%
IE00BLLZQS08,iShares Moderate Portfolio UCITS ETF EUR (Acc),MODR,36.0,equity,EUR,Ireland,False,Accumulating,0.25,13691.0,iShares Moderate Portfolio,MODR.BE,EUR 44 m,5.54%,+14.07%,+31.98%,+23.15%
IE00BLNMYC90,Xtrackers S&P 500 Equal Weight UCITS ETF 1C,XDEW,7538.0,equity,USD,Ireland,False,Accumulating,0.15,503.0,S&P 500® Equal Weight,XDEW.BE,"EUR 8,907 m",11.63%,+16.06%,+41.25%,+53.97%
IE00BLP53M98,iShares Conservative Portfolio UCITS ETF EUR (Acc),MACV,13.0,equity,EUR,Ireland,False,Accumulating,0.25,13760.0,iShares Conservative Portfolio,MACV.DE,EUR 16 m,3.76%,+7.37%,+16.16%,+4.26%
IE00BLPK3577,WisdomTree Cybersecurity UCITS ETF USD Acc,W1TB,280.0,equity,USD,Ireland,False,Accumulating,0.45,24.0,WisdomTree Team8 Cybersecurity UCITS,W1TB.BE,EUR 374 m,29.97%,+6.95%,+57.89%,+53.78%
IE00BLR6Q544,Global X Video Games & Esports UCITS ETF Acc USD,H3R0,5.0,equity,USD,Ireland,False,Accumulating,0.5,45.0,Solactive Video Games & Esports,H3R0.BE,EUR 4 m,15.17%,-15.40%,+20.02%,-19.28%
IE00BLR6QB00,Global X Telemedicine & Digital Health UCITS ETF Acc USD,DDOC,5.0,equity,USD,Ireland,False,Accumulating,0.68,39.0,Solactive Telemedicine & Digital Health,DDOC.BE,EUR 4 m,18.58%,-3.17%,-15.22%,-42.03%
IE00BLRB0242,Invesco Global Clean Energy UCITS ETF Acc,G1CE,62.0,equity,USD,Ireland,False,Accumulating,0.6,110.0,WilderHill New Energy Global Innovation,G1CE.BE,EUR 192 m,20.06%,+86.32%,+19.64%,-15.77%
IE00BLRPN388,Fidelity Emerging Markets Equity Research Enhanced UCITS ETF ACC-USD,FYER,2838.0,equity,USD,Ireland,False,Accumulating,0.3,416.0,Fidelity Emerging Markets Equity Research Enhanced,FYER.DE,"EUR 2,838 m",17.20%,+48.76%,+72.51%,+42.33%
IE00BLRPQH31,Rize Sustainable Future of Food UCITS ETF,RIZF,73.0,equity,USD,Ireland,False,Accumulating,0.45,52.0,Foxberry Tematica Research Sustainable Future of Food,RIZF.BE,EUR 54 m,13.82%,-6.59%,-15.32%,-36.82%
IE00BLRPRJ20,WisdomTree NASDAQ 100 3x Daily Short,3QSS,86.0,equity,USD,Ireland,False,Accumulating,0.8,,Nasdaq 100® Short Leverage (-3x),,EUR 70 m,48.78%,-67.89%,-92.86%,-96.66%
IE00BLRPRL42,WisdomTree NASDAQ 100 3x Daily Leveraged,3QQQ,478.0,equity,USD,Ireland,False,Accumulating,0.75,,Nasdaq 100® Leverage (3x),,EUR 596 m,45.69%,+127.24%,+330.16%,+245.89%
IE00BLRPRR04,Rize Environmental Impact 100 UCITS ETF,WRLD,110.0,equity,USD,Ireland,False,Accumulating,0.55,99.0,Foxberry SMS Environmental Impact 100,,EUR 101 m,12.77%,+25.44%,+36.19%,-
IE00BLS09N40,WisdomTree EURO STOXX Banks 3x Daily Leveraged,0LJI,166.0,equity,EUR,Ireland,False,Accumulating,0.89,,EURO STOXX® Banks Leverage (3x),,EUR 156 m,70.05%,+118.15%,"+1,273.95%","+1,008.47%"
IE00BLSN7P11,UBS S&P 500 ESG Elite UCITS ETF USD acc,AW1C,173.0,equity,USD,Ireland,False,Accumulating,0.15,124.0,S&P 500® ESG Elite,AW1C.DE,EUR 418 m,12.74%,+36.53%,+76.92%,+105.32%
IE00BLSN7W87,UBS S&P 500 ESG Elite UCITS ETF hEUR acc,AW1B,93.0,equity,EUR,Ireland,True,Accumulating,0.18,124.0,S&P 500® ESG Elite (EUR Hedged),AW1B.DE,EUR 219 m,13.62%,+37.00%,+81.14%,+75.84%
IE00BM67HJ62,Xtrackers MSCI Emerging Markets ex China UCITS ETF 1C,XDEX,67.0,equity,GBP,Ireland,False,Accumulating,0.16,622.0,MSCI Emerging Markets ex China,,EUR 136 m,19.32%,+66.74%,+85.75%,+85.75%
IE00BM67HK77,Xtrackers MSCI World Health Care UCITS ETF 1C,XDWH,3064.0,equity,USD,Ireland,False,Accumulating,0.25,118.0,MSCI World Health Care,XDWH.BE,"EUR 2,893 m",12.91%,+8.61%,+8.85%,+28.56%
IE00BM67HL84,Xtrackers MSCI World Financials UCITS ETF 1C,XDWF,2472.0,equity,USD,Ireland,False,Accumulating,0.25,236.0,MSCI World Financials,XDWF.BE,EUR 747 m,11.39%,+11.18%,+77.45%,+82.43%
IE00BM67HM91,Xtrackers MSCI World Energy UCITS ETF 1C,XDW0,1012.0,equity,USD,Ireland,False,Accumulating,0.25,50.0,MSCI World Energy,XDW0.BE,"EUR 1,682 m",18.99%,+37.99%,+48.60%,+151.71%
IE00BM67HN09,Xtrackers MSCI World Consumer Staples UCITS ETF 1C,XDWS,722.0,equity,USD,Ireland,False,Accumulating,0.25,92.0,MSCI World Consumer Staples,XDWS.BE,EUR 806 m,11.83%,-0.24%,+10.54%,+29.16%
IE00BM67HP23,Xtrackers MSCI World Consumer Discretionary UCITS ETF 1C,XDWC,207.0,equity,USD,Ireland,False,Accumulating,0.25,126.0,MSCI World Consumer Discretionary,XDWC.BE,EUR 291 m,15.59%,+7.67%,+39.69%,+35.89%
IE00BM67HQ30,Xtrackers MSCI World Utilities UCITS ETF 1C,XDWU,535.0,equity,USD,Ireland,False,Accumulating,0.25,74.0,MSCI World Utilities,XDWU.BE,EUR 769 m,12.17%,+14.11%,+43.22%,+61.58%
IE00BM67HR47,Xtrackers MSCI World Communication Services UCITS ETF 1C,XWTS,407.0,equity,USD,Ireland,False,Accumulating,0.25,65.0,MSCI World Communication Services 20/35 Custom,XWTS.BE,EUR 481 m,13.89%,+24.61%,+95.16%,+78.14%
IE00BM67HS53,Xtrackers MSCI World Materials UCITS ETF 1C,XDWM,545.0,equity,USD,Ireland,False,Accumulating,0.25,88.0,MSCI World Materials,XDWM.BE,EUR 657 m,15.02%,+30.25%,+44.66%,+47.12%
IE00BM67HT60,Xtrackers MSCI World Information Technology UCITS ETF 1C,XDWT,4788.0,equity,USD,Ireland,False,Accumulating,0.25,144.0,MSCI World Information Technology 20/35 Custom,XDWT.BE,"EUR 5,409 m",18.46%,+47.89%,+116.34%,+173.47%
IE00BM67HV82,Xtrackers MSCI World Industrials UCITS ETF 1C,XDWI,587.0,equity,USD,Ireland,False,Accumulating,0.25,257.0,MSCI World Industrials,XDWI.BE,EUR 862 m,12.93%,+18.94%,+67.52%,+79.42%
IE00BM67HW99,Xtrackers S&P 500 UCITS ETF 1C - EUR Hedged,XDPE,489.0,equity,EUR,Ireland,True,Accumulating,0.2,502.0,S&P 500® (EUR Hedged),XDPE.BE,EUR 437 m,12.31%,+25.30%,+73.46%,+68.68%
IE00BM67HX07,Xtrackers S&P 500 UCITS ETF 2C - GBP Hedged,XDPG,540.0,equity,GBP,Ireland,True,Accumulating,0.09,502.0,S&P 500® (GBP Hedged),,EUR 639 m,13.48%,+24.42%,+84.04%,+79.19%
IE00BM8QRZ79,Invesco Solar Energy UCITS ETF Acc,S0LR,126.0,equity,USD,Ireland,False,Accumulating,0.69,29.0,MAC Global Solar Energy,,EUR 230 m,31.56%,+122.34%,-3.90%,-
IE00BM8QS095,Invesco MSCI China Technology All Shares Stock Connect UCITS ETF Acc,ICNT,131.0,equity,USD,Ireland,False,Accumulating,0.49,100.0,MSCI China Technology All Shares Stock Connect Select,,EUR 146 m,20.34%,+13.49%,+34.73%,-
IE00BM8R0H36,Global X Nasdaq 100 Covered Call UCITS ETF USD Accumulating,QYLU,93.0,equity,USD,Ireland,False,Accumulating,0.45,,Cboe Nasdaq-100 BuyWrite,,EUR 80 m,9.27%,+18.26%,+33.27%,-
IE00BM8R0N95,Global X Genomics & Biotechnology UCITS ETF,GN0M,17.0,equity,USD,Ireland,False,Accumulating,0.5,50.0,Solactive Genomics,,EUR 22 m,36.21%,+54.71%,-7.02%,-
IE00BM9TSP27,WisdomTree Emerging Markets ex-State-Owned Enterprises UCITS ETF,XSOE,14.0,equity,USD,Ireland,False,Accumulating,0.32,542.0,WisdomTree Emerging Markets ex-State-Owned Enterprises ESG Screened,,EUR 20 m,16.86%,+44.72%,+68.17%,-
IE00BMC38736,VanEck Semiconductor UCITS ETF,VVSM,3810.0,equity,USD,Ireland,False,Accumulating,0.35,25.0,MVIS US Listed Semiconductor 10% Capped ESG,VVSM.BE,"EUR 6,990 m",31.31%,+160.49%,+266.38%,+387.76%
IE00BMD8KP97,Invesco Nasdaq Next Generation 100 UCITS ETF Acc,EQQJ,35.0,equity,USD,Ireland,False,Accumulating,0.25,106.0,Nasdaq Next Generation 100,EQQJ.DE,EUR 40 m,17.17%,+41.62%,+68.36%,+46.77%
IE00BMDBMG37,iShares MSCI Europe SRI UCITS ETF USD (Acc),AYE9,23.0,equity,USD,Ireland,False,Accumulating,0.2,120.0,MSCI Europe SRI Select Reduced Fossil Fuels,,EUR 20 m,13.01%,+4.97%,+22.16%,+31.51%
IE00BMDBMK72,iShares MSCI Pacific ex-Japan ESG Enhanced CTB UCITS ETF USD (Acc),APJX,79.0,equity,USD,Ireland,False,Accumulating,0.2,88.0,MSCI Pacific ex Japan ESG Enhanced Focus CTB,,EUR 102 m,12.52%,+10.57%,+26.97%,-
IE00BMDBMT65,Invesco MSCI Pacific Ex Japan Universal Screened UCITS ETF Acc,ESGP,61.0,equity,USD,Ireland,False,Accumulating,0.19,87.0,MSCI Pacific ex Japan Universal Select Business Screens,ESGP.BE,EUR 67 m,11.60%,+12.77%,+32.49%,+32.11%
IE00BMDBMV87,Invesco MSCI Japan Universal Screened UCITS ETF Acc,ESGJ,8.0,equity,USD,Ireland,False,Accumulating,0.15,172.0,MSCI Japan Universal Select Business Screens,ESGJ.BE,EUR 11 m,19.67%,+26.50%,+57.39%,+60.58%
IE00BMDBMW94,Invesco MSCI Europe Ex UK Universal Screened UCITS ETF Acc,ESGX,10.0,equity,EUR,Ireland,False,Accumulating,0.16,255.0,MSCI Europe ex UK Universal Select Business Screens,ESGX.DE,EUR 13 m,13.17%,+17.38%,+46.22%,+56.38%
IE00BMDBMY19,Invesco MSCI Emerging Markets Universal Screened UCITS ETF Acc,ESGM,75.0,equity,USD,Ireland,False,Accumulating,0.19,449.0,MSCI Emerging Markets Universal Select Business Screens,,EUR 63 m,17.25%,+50.49%,+76.91%,-
IE00BMDH1538,VanEck Hydrogen Economy UCITS ETF,HDR0,83.0,equity,USD,Ireland,False,Accumulating,0.55,20.0,MVIS Global Hydrogen Economy ESG,HDR0.DE,EUR 175 m,33.42%,+143.93%,+21.40%,-35.75%
IE00BMDKNW35,VanEck Crypto and Blockchain Innovators UCITS ETF,DAVV,563.0,equity,USD,Ireland,False,Accumulating,0.65,23.0,MVIS Global Digital Assets Equity,,EUR 629 m,57.58%,+64.61%,+282.87%,+0.00%
IE00BMDPBY65,Franklin STOXX Europe 600 Paris Aligned Climate UCITS ETF,FLXP,36.0,equity,EUR,Ireland,False,Accumulating,0.15,306.0,STOXX® Europe 600 Paris-Aligned,FLXP.DE,EUR 33 m,12.92%,+6.67%,+24.01%,+35.53%
IE00BMDPBZ72,Franklin S&P 500 Paris Aligned Climate UCITS ETF,FLX5,408.0,equity,USD,Ireland,False,Accumulating,0.07,270.0,S&P 500 Net Zero 2050 Paris-Aligned ESG,FLX5.DE,EUR 388 m,11.68%,+20.51%,+67.08%,+94.94%
IE00BMDV7354,JPMorgan AC Asia Pacific ex Japan Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),JREA,125.0,equity,USD,Ireland,False,Accumulating,0.36,339.0,JP Morgan AC Asia Pacific ex Japan Research Enhanced Index Equity (ESG),,EUR 177 m,17.32%,+48.67%,+73.68%,-
IE00BMDV7578,JPMorgan China A Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),JREC,17.0,equity,USD,Ireland,False,Accumulating,0.4,278.0,JP Morgan China A Research Enhanced Index Equity (ESG),,EUR 15 m,14.37%,+36.44%,+29.75%,-
IE00BMDWYZ92,JPMorgan Carbon Transition Global Equity (CTB) UCITS ETF USD (acc),JPCT,421.0,equity,USD,Ireland,False,Accumulating,0.19,359.0,Solactive JP Morgan Asset Management Carbon Transition Global Equity,JPCT.DE,EUR 289 m,10.38%,+18.76%,+55.11%,+73.47%
IE00BMFKG444,Xtrackers Nasdaq 100 UCITS ETF 1C,XNAS,1620.0,equity,USD,Ireland,False,Accumulating,0.2,101.0,Nasdaq 100®,XNAS.DE,"EUR 2,044 m",15.40%,+37.70%,+96.51%,+135.83%
IE00BMFNW783,US Global Investors Travel UCITS ETF Accumulating,7RIP,17.0,equity,USD,Ireland,False,Accumulating,0.69,50.0,US Global Investors Travel,,EUR 16 m,20.18%,+13.81%,+55.83%,-
IE00BMG6Z448,iShares MSCI EM ex-China UCITS ETF USD (Acc),84X0,3701.0,equity,USD,Ireland,False,Accumulating,0.18,637.0,MSCI Emerging Markets ex China,,"EUR 5,035 m",23.54%,+67.07%,+97.12%,+94.33%
IE00BMH5VP31,iShares Edge MSCI World Minimum Volatility Advanced UCITS ETF EUR Hedged (Acc),3I40,78.0,equity,EUR,Ireland,True,Accumulating,0.35,242.0,MSCI World Minimum Volatility Advanced Select (EUR Hedged),,EUR 52 m,8.31%,+1.17%,+27.83%,+28.79%
IE00BMH5XY61,Global X E-commerce UCITS ETF USD Accumulating,E61Z,3.0,equity,USD,Ireland,False,Accumulating,0.5,40.0,Solactive E-commerce,,EUR 3 m,17.84%,-8.58%,+54.37%,-
IE00BMH5Y327,Global X Data Center REITs & Digital Infrastructure UCITS ETF USD Accumulating,V9N,107.0,equity,USD,Ireland,False,Accumulating,0.5,24.0,Solactive Data Center REITs & Digital Infrastructure,,EUR 350 m,18.66%,+77.26%,+129.00%,-
IE00BMH5Y871,Global X Cybersecurity UCITS ETF USD Accumulating,BUG,34.0,equity,USD,Ireland,False,Accumulating,0.5,28.0,Indxx Cybersecurity,,EUR 47 m,28.74%,-1.18%,+35.32%,-
IE00BMH5YF48,Global X Cloud Computing UCITS ETF,CL0U,4.0,equity,USD,Ireland,False,Accumulating,0.55,37.0,Indxx Global Cloud Computing,,EUR 7 m,27.10%,+2.01%,+22.00%,-
IE00BMH5YL08,Global X CleanTech UCITS ETF USD Accumulating,CT3C,6.0,equity,USD,Ireland,False,Accumulating,0.5,34.0,Indxx Global CleanTech,,EUR 9 m,31.63%,+128.67%,+9.68%,-
IE00BMH5YR69,Global X Autonomous & Electric Vehicles UCITS ETF USD Accumulating,DR7E,7.0,equity,USD,Ireland,False,Accumulating,0.5,75.0,Solactive Autonomous & Electric Vehicles,,EUR 10 m,20.42%,+81.97%,+68.88%,-
IE00BMTX1Y45,iShares S&P 500 Swap UCITS ETF USD (Acc),I500,10295.0,equity,USD,Ireland,False,Accumulating,0.05,,S&P 500®,I500.DE,"EUR 10,976 m",11.37%,+25.40%,+71.29%,+101.11%
IE00BMTX2B82,iShares AEX UCITS ETF EUR (Acc),AYE7,57.0,equity,EUR,Ireland,False,Accumulating,0.3,30.0,AEX®,,EUR 66 m,13.04%,+14.19%,+44.77%,+63.46%
IE00BMVB5K07,Vanguard LifeStrategy 20% Equity UCITS ETF Accumulating,V20A,89.0,equity,EUR,Ireland,False,Accumulating,0.25,14545.0,Vanguard LifeStrategy 20% Equity,V20A.AS,EUR 98 m,3.57%,+6.53%,+17.82%,+4.56%
IE00BMVB5M21,Vanguard LifeStrategy 40% Equity UCITS ETF Accumulating,V40A,196.0,equity,EUR,Ireland,False,Accumulating,0.25,14545.0,Vanguard LifeStrategy 40% Equity,V40A.AS,EUR 223 m,4.63%,+11.35%,+28.73%,+20.43%
IE00BMVB5P51,Vanguard LifeStrategy 60% Equity UCITS ETF Accumulating,V60A,695.0,equity,EUR,Ireland,False,Accumulating,0.25,14555.0,Vanguard LifeStrategy 60% Equity,V60A.AS,EUR 832 m,6.12%,+16.05%,+40.08%,+37.92%
IE00BMVB5R75,Vanguard LifeStrategy 80% Equity UCITS ETF (EUR) Accumulating,V80A,904.0,equity,EUR,Ireland,False,Accumulating,0.25,14571.0,Vanguard LifeStrategy 80% Equity,V80A.AS,"EUR 1,099 m",7.78%,+21.40%,+52.67%,+58.08%
IE00BMW13836,KraneShares CSI China Internet UCITS ETF GBP,KWBP,58.0,equity,GBP,Ireland,False,Accumulating,0.75,32.0,CSI Overseas China Internet,,EUR 48 m,22.06%,-19.36%,+5.53%,-50.96%
IE00BMW3QX54,L&G ROBO Global Robotics and Automation UCITS ETF,IROB,751.0,equity,USD,Ireland,False,Accumulating,0.8,77.0,ROBO-STOX® Global Robotics and Automation,IROB.BE,"EUR 1,419 m",18.79%,+50.02%,+49.00%,+45.65%
IE00BMW42074,iShares MSCI Europe Consumer Staples Sector UCITS ETF EUR (Acc),ESIS,428.0,equity,EUR,Ireland,False,Accumulating,0.18,38.0,MSCI Europe Consumer Staples 20/35 Capped,ESIS.DE,EUR 450 m,12.89%,-1.87%,-1.20%,+7.43%
IE00BMW42181,iShares MSCI Europe Health Care Sector UCITS ETF EUR (Acc),ESIH,1497.0,equity,EUR,Ireland,False,Accumulating,0.18,39.0,MSCI Europe Health Care 20/35 Capped,ESIH.DE,EUR 824 m,15.98%,+9.15%,+8.98%,+34.61%
IE00BMW42298,iShares MSCI Europe Consumer Discretionary Sector UCITS ETF EUR (Acc),ESIC,156.0,equity,EUR,Ireland,False,Accumulating,0.18,40.0,MSCI Europe Consumer Discretionary 20/35 Capped,ESIC.DE,EUR 91 m,18.56%,-5.21%,-7.82%,-5.21%
IE00BMW42306,iShares MSCI Europe Financials Sector UCITS ETF EUR (Acc),ESIF,1986.0,equity,EUR,Ireland,False,Accumulating,0.18,87.0,MSCI Europe Financials 20/35 Capped,ESIF.DE,"EUR 1,451 m",17.08%,+24.67%,+118.09%,+146.94%
IE00BMW42413,iShares MSCI Europe Information Technology Sector UCITS ETF EUR (Acc),ESIT,365.0,equity,EUR,Ireland,False,Accumulating,0.18,17.0,MSCI Europe Information Technology 20/35 Capped,ESIT.DE,EUR 299 m,24.46%,+53.13%,+83.33%,+89.42%
IE00BMW42520,iShares MSCI Europe Industrials Sector UCITS ETF EUR (Acc),ESIN,1172.0,equity,EUR,Ireland,False,Accumulating,0.18,89.0,MSCI Europe Industrials 20/35 Capped,,"EUR 1,314 m",18.90%,+17.32%,+73.64%,+85.80%
IE00BMW42637,iShares MSCI Europe Energy Sector UCITS ETF EUR (Acc),ESIE,158.0,equity,EUR,Ireland,False,Accumulating,0.18,12.0,MSCI Europe Energy 20/35 Capped,ESIE.DE,EUR 247 m,21.58%,+50.71%,+55.47%,+144.13%
IE00BMWXKN31,HSBC Hang Seng TECH UCITS ETF HKD,H4ZX,1601.0,equity,HKD,Ireland,False,Accumulating,0.5,30.0,Hang Seng TECH,H4ZX.BE,"EUR 1,469 m",25.55%,-10.14%,+22.64%,-35.50%
IE00BMX0DF60,iShares US Medical Devices UCITS ETF USD (Acc),U5MD,140.0,equity,USD,Ireland,False,Accumulating,0.25,49.0,Dow Jones US Select Medical Equipment Capped 35/20,,EUR 129 m,16.47%,-24.20%,-12.67%,-8.01%
IE00BMXC7V63,iShares S&P 500 Paris-Aligned Climate UCITS ETF USD (Acc),UQAB,383.0,equity,USD,Ireland,False,Accumulating,0.07,297.0,S&P 500® Paris-Aligned Climate Sustainability Screened,,EUR 321 m,11.49%,+19.28%,+63.98%,+91.77%
IE00BMXC7W70,iShares MSCI World Paris-Aligned Climate UCITS ETF USD (Acc),WPAB,317.0,equity,USD,Ireland,False,Accumulating,0.2,453.0,MSCI World Climate Paris Aligned Benchmark Select,,EUR 408 m,10.79%,+18.77%,+56.80%,+70.24%
IE00BMY76136,Xtrackers MSCI World ESG UCITS ETF 2C EUR Hedged,XZWE,901.0,equity,EUR,Ireland,True,Accumulating,0.25,636.0,MSCI World Low Carbon SRI Selection (EUR Hedged),XZWE.DE,"EUR 1,058 m",11.85%,+20.80%,+65.54%,+64.67%
IE00BMYDM794,L&G Hydrogen Economy UCITS ETF USD Acc,HTMW,399.0,equity,USD,Ireland,False,Accumulating,0.49,33.0,Solactive Hydrogen Economy,HTMW.BE,EUR 532 m,26.29%,+114.21%,+85.90%,+15.78%
IE00BMYMHS24,HANetf Saturna Al-Kawthar Global Focused Equity UCITS ETF Acc,ASWE,15.0,equity,USD,Ireland,False,Accumulating,0.75,41.0,HANetf Saturna Al-Kawthar Global Focused Equity,ASWE.DE,EUR 16 m,11.73%,+22.60%,+51.68%,+40.00%
IE00BN4PXC48,UBS Climate Aware Global Developed Equity CTB UCITS ETF USD acc,AW11,15.0,equity,USD,Ireland,False,Accumulating,0.19,812.0,Solactive UBS Climate Aware Global Developed Equity CTB,AW11.DE,EUR 17 m,9.79%,+24.34%,+55.19%,+73.91%
IE00BN4Q0370,UBS MSCI World ex USA Climate Paris Aligned UCITS ETF USD acc,AW10,19.0,equity,USD,Ireland,False,Accumulating,0.12,423.0,MSCI World ex USA Climate Paris Aligned,AW10.DE,EUR 50 m,11.35%,+16.52%,+61.79%,+77.86%
IE00BN4Q0602,UBS MSCI USA Climate Paris Aligned UCITS ETF USD acc,AW16,100.0,equity,USD,Ireland,False,Accumulating,0.09,150.0,MSCI USA Climate Paris Aligned,AW16.DE,EUR 119 m,12.61%,+22.01%,+63.06%,+84.90%
IE00BN4Q0933,UBS MSCI Europe Climate Paris Aligned UCITS ETF EUR acc,AW13,6.0,equity,EUR,Ireland,False,Accumulating,0.15,241.0,MSCI Europe Climate Paris Aligned,AW13.DE,EUR 6 m,13.00%,+13.38%,+38.51%,+50.04%
IE00BN4Q0L55,UBS MSCI EMU Climate Paris Aligned UCITS ETF EUR acc,AW1Z,4.0,equity,EUR,Ireland,False,Accumulating,0.14,117.0,MSCI EMU Climate Paris Aligned,AW1Z.DE,EUR 5 m,14.50%,+11.51%,+37.67%,+45.55%
IE00BN4Q0P93,UBS MSCI ACWI Climate Paris Aligned UCITS ETF USD acc,AW14,33.0,equity,USD,Ireland,False,Accumulating,0.18,677.0,MSCI ACWI Climate Paris Aligned,,EUR 79 m,10.03%,+21.56%,+56.62%,-
IE00BN4Q0X77,UBS MSCI Japan Climate Paris Aligned UCITS ETF JPY acc,AW15,126.0,equity,JPY,Ireland,False,Accumulating,0.12,53.0,MSCI Japan Climate Paris Aligned,AW15.DE,EUR 145 m,18.71%,+18.94%,+26.99%,+18.85%
IE00BN4Q1675,UBS MSCI EM Climate Paris Aligned UCITS ETF USD acc,AW12,206.0,equity,USD,Ireland,False,Accumulating,0.16,340.0,MSCI Emerging Markets Climate Paris Aligned,,EUR 618 m,16.31%,+44.19%,+68.62%,-
IE00BNC0M350,UBS MSCI USA Universal UCITS ETF USD acc,AW1F,3.0,equity,USD,Ireland,False,Accumulating,0.07,482.0,MSCI USA Universal Low Carbon Select 5% Issuer Capped,,EUR 3 m,12.02%,+24.68%,+71.12%,-
IE00BNC0M913,UBS MSCI EMU Universal UCITS ETF EUR acc,AW1H,203.0,equity,EUR,Ireland,False,Accumulating,0.12,200.0,MSCI EMU Universal Low Carbon Select 5% Issuer Capped,,EUR 231 m,14.76%,+17.44%,+53.94%,-
IE00BNC0MD55,UBS MSCI Japan Universal UCITS ETF JPY acc,AW1I,97.0,equity,JPY,Ireland,False,Accumulating,0.15,166.0,MSCI Japan Universal Low Carbon Select 5% Issuer Capped,,EUR 63 m,18.86%,+26.24%,+56.42%,-
IE00BNC0MH93,UBS MSCI EM ex China Socially Responsible UCITS ETF USD acc,AW1J,5.0,equity,USD,Ireland,False,Accumulating,0.2,151.0,MSCI Emerging Markets ex China SRI Low Carbon Select 5% Issuer Capped,,EUR 11 m,19.35%,+80.15%,-,-
IE00BNC1F287,Guinness Sustainable Energy UCITS ETF Accumulating,ECLM,15.0,equity,USD,Ireland,False,Accumulating,0.65,38.0,Guinness Sustainable Energy,ECLM.BE,EUR 17 m,16.52%,+36.23%,+13.91%,-2.25%
IE00BNC1G699,Xtrackers MSCI EMU ESG UCITS ETF 1C,XZEZ,51.0,equity,EUR,Ireland,False,Accumulating,0.2,104.0,MSCI EMU Low Carbon SRI Selection,XZEZ.DE,EUR 35 m,13.96%,+5.03%,+36.10%,+41.63%
IE00BNG8L278,Vanguard ESG Global All Cap UCITS ETF (USD) Accumulating,V3AA,731.0,equity,USD,Ireland,False,Accumulating,0.24,5681.0,FTSE Global All Cap Choice,V3AA.AS,EUR 898 m,10.28%,+26.39%,+65.64%,+72.08%
IE00BNGFMX61,Fidelity Japan Equity Research Enhanced UCITS ETF ACC-JPY,FJPR,297.0,equity,JPY,Ireland,False,Accumulating,0.25,108.0,Fidelity Japan Equity Research Enhanced,FJPR.BE,EUR 297 m,17.88%,+25.09%,+51.21%,+59.26%
IE00BNGFMY78,Fidelity Pacific ex-Japan Equity Research Enhanced UCITS ETF ACC-USD,FEPX,395.0,equity,USD,Ireland,False,Accumulating,0.2,73.0,Fidelity Pacific ex-Japan Equity Research Enhanced,FEPX.BE,EUR 395 m,11.92%,+13.90%,+32.56%,+30.91%
IE00BNGJJT35,Invesco S&P 500 Equal Weight UCITS ETF Acc,SP2Q,794.0,equity,USD,Ireland,False,Accumulating,0.2,500.0,S&P 500® Equal Weight,SP2Q.DE,"EUR 1,011 m",11.63%,+16.71%,+42.56%,+55.07%
IE00BNKF6C99,Xtrackers Stoxx European Market Leaders UCITS ETF 1C,XZEC,7.0,equity,EUR,Ireland,False,Accumulating,0.25,40.0,STOXX Europe Total Market Leaders,,EUR 7 m,14.66%,+10.46%,+6.32%,-
IE00BNRQM384,Invesco Nasdaq-100 Swap UCITS ETF Acc,EQQX,1475.0,equity,USD,Ireland,False,Accumulating,0.2,,Nasdaq 100®,EQQX.BE,"EUR 1,983 m",15.49%,+37.86%,+97.93%,+137.19%
